"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT11"
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-01-25",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-01-26",,,"1.90",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-01-28",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-01-29",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-01-31",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-02",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-03",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-04",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-05",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-07",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-08",,,"0.05",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-09",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-10",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-11",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-12",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-13",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-14",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-15",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-16",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-17",,,"0.09",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-18",,,"0.20",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-20",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-21",,,"0.21",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-22",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-23",,,"0.20",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-24",,,"0.01",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-25",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-26",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-02-27",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-03",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-04",,,"1.37",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-08",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-09",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-10",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-11",,,"0.60",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-12",,,"0.10",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-13",,,"0.11",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-14",,,"0.65",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-15",,,"0.05",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-16",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-17",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-18",,,"0.02","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-19",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-20",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-21",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-22",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-23",,,"0.01",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-24",,,"0.06",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-25",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-26",,,"0.19",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-27",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-28",,,"0.26",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-29",,,"0.02",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-30",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-03-31",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-01",,,"0.13",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-02",,,"0.27",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-03",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-04",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-05",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-06",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-07",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-08",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-10",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-11",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-12",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-13",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-14",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-15",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-16",,,"0.47",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-17",,,"0.13",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-18",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-19",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-21",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-22",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-23",,,"1.20",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-24",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-25",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-26",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-27",,,"0.01",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-28",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-29",,,"2.25",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-04-30",,,"0.98",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-01",,,"3.23",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-02",,,"0.04",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-03",,,"0.12",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-04",,,"0.04",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-05",,,"0.08",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-06",,,"0.02",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-07",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-08",,,"0.02",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-09",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-11",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-12",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-15",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-16",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-18",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-19",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-20",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-21",,,"0.73",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-22",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-23",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-24",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-25",,,"0.02","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-26",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-27",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-28",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-30",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-05-31",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-03",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-05",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-07",,,"0.02",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-09",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-10",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-11",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-12",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-13",,,"0.35",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-14",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-15",,,"0.41",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-16",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-17",,,"0.31",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-18",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-19",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-20",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-21",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-22",,,"0.02",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-23",,,"0.01",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-24",,,"0.23",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-25",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-26",,,"0.53",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-27",,,"0.89",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-28",,,"0.43",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-29",,,"0.03",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-06-30",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-01",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-02",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-03",,,"0.46",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-04",,,"0.01",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-05",,,"2.18",,,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-07",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-08",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0028","SPRINGFIELD TWP 0.7 NNE, NJ US","40.708904","-74.321518","37.5","2023-07-09",,,"0.05",,,,,,,,,,,,,,
